model,stage,instance_id,chain_id,chain_type,scenario_group,scenario_group_ja,excluded_non_alert_gold,action_step_recall_hits,action_step_recall_total,critical_evidence_recall_hits,critical_evidence_recall_total,behavior_sequence_order_hits,behavior_sequence_order_total,candidate_claim_precision_hits,candidate_claim_precision_total,overclaim_slot_count,action_step_recall,critical_evidence_recall,behavior_sequence_order,candidate_claim_precision,source_path,dataset_label,source_set,framework_group,evaluation_unit,replicate,contract,run_json,source_score_path,reviewed_at_utc,gold_file,format_failure_note,review1_pass,review2_pass,two_review_adoptable,adjudication_note,candidate_step_count,normalized_candidate_step_count,reviewer_a_source,reviewer_b_source,review_summary,run_id,input_tokens,output_tokens,cached_input_tokens,reasoning_effort,run_path_in_handoff,local_price_estimated_cost_usd,completed_at_utc,call_total_usd,effective_cost_usd,cost_source,duration_seconds_from_runid_to_costlog
gpt-5.5 low raw,stage2,chain_18_e13_dns_packet_capture_batch_chain_stage2,chain_18_e13_dns_packet_capture_batch_chain,dns_packet_capture_batch_chain,multi_step_tool_chain,,,6,6,2,2,1,1,8,10,2,1.0,1.0,1.0,0.8,,gpt-5.5_low_raw_replicate01_component,,collection_or_tool_invocation,component_rubric_subject_action_object_evidence,replicate_01,raw_text_contract_failed,docs/current_experiment/results_2026-06-09/formal_23_chain_gpt55_low_3rep_20260613/replicate_01/runs/gpt-5.5/stage2/chain_18_e13_dns_packet_capture_batch_chain_stage2_run.json,,2026-06-14T05:01:17.107915+00:00,data/current_experiment/gold/cbc_non_alert_behavior_chain_gold_2026-06-11/all_chain_steps.jsonl,,True,True,True,third-review adjudication after A/B conflict,0,3,,data/current_experiment/scores/component_rubric_20260614/reviewer_outputs/reviewer_c_component_conflicts_20260614T044337Z_62.jsonl,raw_text契約違反。explorer.exe→cmd.exe→start_dns_logs.bat/tsharkの非alert証拠を概ね回収したが、dumpcapやalert/近傍候補も余分に列挙。,20260613T142724Z_chain_18_e13_dns_packet_capture_batch_chain_stage2_gpt-5.5_official,21705,6516,0,low,docs\current_experiment\handoff_20260614_component_rubric_experiment\01_experiment_raw_outputs\gpt55_r1\replicate_01\gpt-5.5\stage2\chain_18_e13_dns_packet_capture_batch_chain_stage2_run.json,0.304005,2026-06-13T14:32:05.545039+00:00,0.0,0.304005,local_price_estimate_cost_log_zero,281.545039
gpt-5.5 low raw,stage2,chain_19_e13_python_simplehttpserver_network_chain_stage2,chain_19_e13_python_simplehttpserver_network_chain,python_simplehttpserver_network_chain,explicit_execution_chain,,,6,6,2,2,1,1,8,11,3,1.0,1.0,1.0,0.7272727272727273,,gpt-5.5_low_raw_replicate01_component,,network_service_behavior,component_rubric_subject_action_object_evidence,replicate_01,raw_text_contract_failed,docs/current_experiment/results_2026-06-09/formal_23_chain_gpt55_low_3rep_20260613/replicate_01/runs/gpt-5.5/stage2/chain_19_e13_python_simplehttpserver_network_chain_stage2_run.json,,2026-06-14T05:01:17.107915+00:00,data/current_experiment/gold/cbc_non_alert_behavior_chain_gold_2026-06-11/all_chain_steps.jsonl,,True,True,True,third-review adjudication after A/B conflict,0,4,,data/current_experiment/scores/component_rubric_20260614/reviewer_outputs/reviewer_c_component_conflicts_20260614T044337Z_62.jsonl,raw_text契約違反。python.exeのpython  -m SimpleHTTPServerと非alert netconn証拠は回収したが、alert行や近傍別イベントも候補化。,20260613T143207Z_chain_19_e13_python_simplehttpserver_network_chain_stage2_gpt-5.5_official,22100,12182,0,low,docs\current_experiment\handoff_20260614_component_rubric_experiment\01_experiment_raw_outputs\gpt55_r1\replicate_01\gpt-5.5\stage2\chain_19_e13_python_simplehttpserver_network_chain_stage2_run.json,0.47596000000000005,2026-06-13T14:38:52.898846+00:00,0.0,0.47596000000000005,local_price_estimate_cost_log_zero,405.898846
gpt-5.5 low raw,stage2,chain_21_e15_python_simplehttpserver_network_chain_stage2,chain_21_e15_python_simplehttpserver_network_chain,python_simplehttpserver_network_chain,explicit_execution_chain,,,6,6,2,2,1,1,8,9,1,1.0,1.0,1.0,0.8888888888888888,,gpt-5.5_low_raw_replicate01_component,,network_service_behavior,component_rubric_subject_action_object_evidence,replicate_01,raw_text_contract_failed,docs/current_experiment/results_2026-06-09/formal_23_chain_gpt55_low_3rep_20260613/replicate_01/runs/gpt-5.5/stage2/chain_21_e15_python_simplehttpserver_network_chain_stage2_run.json,,2026-06-14T05:01:17.107915+00:00,data/current_experiment/gold/cbc_non_alert_behavior_chain_gold_2026-06-11/all_chain_steps.jsonl,,True,True,True,third-review adjudication after A/B conflict,0,3,,data/current_experiment/scores/component_rubric_20260614/reviewer_outputs/reviewer_c_component_conflicts_20260614T044337Z_62.jsonl,raw_text契約違反。python.exeのpython  -m SimpleHTTPServerと非alert netconn証拠は回収したが、alert行や近傍別イベントも候補化。,20260613T143854Z_chain_21_e15_python_simplehttpserver_network_chain_stage2_gpt-5.5_official,17847,5884,0,low,docs\current_experiment\handoff_20260614_component_rubric_experiment\01_experiment_raw_outputs\gpt55_r1\replicate_01\gpt-5.5\stage2\chain_21_e15_python_simplehttpserver_network_chain_stage2_run.json,0.265755,2026-06-13T14:43:22.974788+00:00,0.0,0.265755,local_price_estimate_cost_log_zero,268.974788
gpt-5.5 low raw,stage2,chain_22_e16_python_simplehttpserver_network_chain_stage2,chain_22_e16_python_simplehttpserver_network_chain,python_simplehttpserver_network_chain,explicit_execution_chain,,,6,6,2,2,1,1,8,9,1,1.0,1.0,1.0,0.8888888888888888,,gpt-5.5_low_raw_replicate01_component,,network_service_behavior,component_rubric_subject_action_object_evidence,replicate_01,raw_text_contract_failed,docs/current_experiment/results_2026-06-09/formal_23_chain_gpt55_low_3rep_20260613/replicate_01/runs/gpt-5.5/stage2/chain_22_e16_python_simplehttpserver_network_chain_stage2_run.json,,2026-06-14T05:01:17.107915+00:00,data/current_experiment/gold/cbc_non_alert_behavior_chain_gold_2026-06-11/all_chain_steps.jsonl,,True,True,True,third-review adjudication after A/B conflict,0,3,,data/current_experiment/scores/component_rubric_20260614/reviewer_outputs/reviewer_c_component_conflicts_20260614T044337Z_62.jsonl,raw_text契約違反。python.exeのpython  -m SimpleHTTPServerと非alert netconn証拠は回収したが、alert行や近傍別イベントも候補化。,20260613T144728Z_chain_22_e16_python_simplehttpserver_network_chain_stage2_gpt-5.5_official,18264,5199,0,low,docs\current_experiment\handoff_20260614_component_rubric_experiment\01_experiment_raw_outputs\gpt55_r1\replicate_01\gpt-5.5\stage2\chain_22_e16_python_simplehttpserver_network_chain_stage2_run.json,0.24729,2026-06-13T14:52:35.238559+00:00,0.0,0.24729,local_price_estimate_cost_log_zero,307.238559
gpt-5.5 low raw,stage2,chain_23_e17_python_simplehttpserver_network_chain_stage2,chain_23_e17_python_simplehttpserver_network_chain,python_simplehttpserver_network_chain,explicit_execution_chain,,,6,6,2,2,1,1,8,13,5,1.0,1.0,1.0,0.6153846153846154,,gpt-5.5_low_raw_replicate01_component,,network_service_behavior,component_rubric_subject_action_object_evidence,replicate_01,raw_text_contract_failed,docs/current_experiment/results_2026-06-09/formal_23_chain_gpt55_low_3rep_20260613/replicate_01/runs/gpt-5.5/stage2/chain_23_e17_python_simplehttpserver_network_chain_stage2_run.json,,2026-06-14T05:01:17.107915+00:00,data/current_experiment/gold/cbc_non_alert_behavior_chain_gold_2026-06-11/all_chain_steps.jsonl,,True,True,True,third-review adjudication after A/B conflict,0,5,,data/current_experiment/scores/component_rubric_20260614/reviewer_outputs/reviewer_c_component_conflicts_20260614T044337Z_62.jsonl,raw_text契約違反。python.exeのpython  -m SimpleHTTPServerと非alert netconn証拠は回収したが、alert行や近傍別イベントも候補化。,20260613T145550Z_chain_23_e17_python_simplehttpserver_network_chain_stage2_gpt-5.5_official,20895,6740,0,low,docs\current_experiment\handoff_20260614_component_rubric_experiment\01_experiment_raw_outputs\gpt55_r1\replicate_01\gpt-5.5\stage2\chain_23_e17_python_simplehttpserver_network_chain_stage2_run.json,0.30667500000000003,2026-06-13T15:02:21.823781+00:00,0.0,0.30667500000000003,local_price_estimate_cost_log_zero,391.823781
gpt-5.5 low raw,stage2,chain_24_e18_cmdexe_other_chain_stage2,chain_24_e18_cmdexe_other_chain,cmdexe_other_chain,explicit_execution_chain,,,9,9,3,3,2,2,12,22,10,1.0,1.0,1.0,0.5454545454545454,,gpt-5.5_low_raw_replicate01_component,,command_shell_execution,component_rubric_subject_action_object_evidence,replicate_01,raw_text_contract_failed,docs/current_experiment/results_2026-06-09/formal_23_chain_gpt55_low_3rep_20260613/replicate_01/runs/gpt-5.5/stage2/chain_24_e18_cmdexe_other_chain_stage2_run.json,,2026-06-14T05:01:17.107915+00:00,data/current_experiment/gold/cbc_non_alert_behavior_chain_gold_2026-06-11/all_chain_steps.jsonl,,True,True,True,third-review adjudication after A/B conflict,0,7,,data/current_experiment/scores/component_rubric_20260614/reviewer_outputs/reviewer_c_component_conflicts_20260614T044337Z_62.jsonl,raw_text契約違反。explorer.exe→cmd.exe→run_http_server.bat→python.exeの非alert証拠を回収したが、start_dns_logs系の別チェーンも混入。,20260613T150302Z_chain_24_e18_cmdexe_other_chain_stage2_gpt-5.5_official,34133,16287,0,low,docs\current_experiment\handoff_20260614_component_rubric_experiment\01_experiment_raw_outputs\gpt55_r1\replicate_01\gpt-5.5\stage2\chain_24_e18_cmdexe_other_chain_stage2_run.json,0.6592749999999999,2026-06-13T15:12:28.502797+00:00,0.0,0.6592749999999999,local_price_estimate_cost_log_zero,566.502797
gpt-5.5 low raw,stage2,chain_25_e18_dns_packet_capture_batch_chain_stage2,chain_25_e18_dns_packet_capture_batch_chain,dns_packet_capture_batch_chain,multi_step_tool_chain,,,9,9,3,3,2,2,12,18,6,1.0,1.0,1.0,0.6666666666666666,,gpt-5.5_low_raw_replicate01_component,,collection_or_tool_invocation,component_rubric_subject_action_object_evidence,replicate_01,raw_text_contract_failed,docs/current_experiment/results_2026-06-09/formal_23_chain_gpt55_low_3rep_20260613/replicate_01/runs/gpt-5.5/stage2/chain_25_e18_dns_packet_capture_batch_chain_stage2_run.json,,2026-06-14T05:01:17.107915+00:00,data/current_experiment/gold/cbc_non_alert_behavior_chain_gold_2026-06-11/all_chain_steps.jsonl,,True,True,True,third-review adjudication after A/B conflict,0,5,,data/current_experiment/scores/component_rubric_20260614/reviewer_outputs/reviewer_c_component_conflicts_20260614T044337Z_62.jsonl,raw_text契約違反。explorer.exe→cmd.exe→start_dns_logs.bat/tsharkの非alert証拠を概ね回収したが、dumpcapやalert/近傍候補も余分に列挙。,20260613T151230Z_chain_25_e18_dns_packet_capture_batch_chain_stage2_gpt-5.5_official,23424,13770,0,low,docs\current_experiment\handoff_20260614_component_rubric_experiment\01_experiment_raw_outputs\gpt55_r1\replicate_01\gpt-5.5\stage2\chain_25_e18_dns_packet_capture_batch_chain_stage2_run.json,0.5302199999999999,2026-06-13T15:23:17.152175+00:00,0.0,0.5302199999999999,local_price_estimate_cost_log_zero,647.152175
gpt-5.5 low raw,stage2,chain_26_e18_python_simplehttpserver_network_chain_stage2,chain_26_e18_python_simplehttpserver_network_chain,python_simplehttpserver_network_chain,explicit_execution_chain,,,6,6,2,2,1,1,8,10,2,1.0,1.0,1.0,0.8,,gpt-5.5_low_raw_replicate01_component,,network_service_behavior,component_rubric_subject_action_object_evidence,replicate_01,raw_text_contract_failed,docs/current_experiment/results_2026-06-09/formal_23_chain_gpt55_low_3rep_20260613/replicate_01/runs/gpt-5.5/stage2/chain_26_e18_python_simplehttpserver_network_chain_stage2_run.json,,2026-06-14T05:01:17.107915+00:00,data/current_experiment/gold/cbc_non_alert_behavior_chain_gold_2026-06-11/all_chain_steps.jsonl,,True,True,True,third-review adjudication after A/B conflict,0,3,,data/current_experiment/scores/component_rubric_20260614/reviewer_outputs/reviewer_c_component_conflicts_20260614T044337Z_62.jsonl,raw_text契約違反。python.exeのpython  -m SimpleHTTPServerと非alert netconn証拠は回収したが、alert行や近傍別イベントも候補化。,20260613T151903Z_chain_26_e18_python_simplehttpserver_network_chain_stage2_gpt-5.5_official,20634,10278,0,low,docs\current_experiment\handoff_20260614_component_rubric_experiment\01_experiment_raw_outputs\gpt55_r1\replicate_01\gpt-5.5\stage2\chain_26_e18_python_simplehttpserver_network_chain_stage2_run.json,0.41151,2026-06-13T15:26:52.043561+00:00,0.0,0.41151,local_price_estimate_cost_log_zero,469.043561
gpt-5.5 low raw,stage3,chain_14_e09_python_simplehttpserver_network_chain_stage3,chain_14_e09_python_simplehttpserver_network_chain,python_simplehttpserver_network_chain,explicit_execution_chain,,,6,6,2,2,1,1,8,13,5,1.0,1.0,1.0,0.6153846153846154,,gpt-5.5_low_raw_replicate01_component,,network_service_behavior,component_rubric_subject_action_object_evidence,replicate_01,raw_text_contract_failed,docs/current_experiment/results_2026-06-09/formal_23_chain_gpt55_low_3rep_20260613/replicate_01/runs/gpt-5.5/stage3/chain_14_e09_python_simplehttpserver_network_chain_stage3_run.json,,2026-06-14T05:01:17.107915+00:00,data/current_experiment/gold/cbc_non_alert_behavior_chain_gold_2026-06-11/all_chain_steps.jsonl,,True,True,True,third-review adjudication after A/B conflict,0,5,,data/current_experiment/scores/component_rubric_20260614/reviewer_outputs/reviewer_c_component_conflicts_20260614T044337Z_62.jsonl,raw_text契約違反。python.exeのpython  -m SimpleHTTPServerと非alert netconn証拠は回収したが、alert行や近傍別イベントも候補化。,20260613T140757Z_chain_14_e09_python_simplehttpserver_network_chain_stage3_gpt-5.5_official,21704,8521,0,low,docs\current_experiment\handoff_20260614_component_rubric_experiment\01_experiment_raw_outputs\gpt55_r1\replicate_01\gpt-5.5\stage3\chain_14_e09_python_simplehttpserver_network_chain_stage3_run.json,0.36415000000000003,2026-06-13T14:16:40.856436+00:00,0.0,0.36415000000000003,local_price_estimate_cost_log_zero,523.856436
gpt-5.5 low raw,stage3,chain_15_e10_python_simplehttpserver_network_chain_stage3,chain_15_e10_python_simplehttpserver_network_chain,python_simplehttpserver_network_chain,explicit_execution_chain,,,6,6,2,2,1,1,8,9,1,1.0,1.0,1.0,0.8888888888888888,,gpt-5.5_low_raw_replicate01_component,,network_service_behavior,component_rubric_subject_action_object_evidence,replicate_01,raw_text_contract_failed,docs/current_experiment/results_2026-06-09/formal_23_chain_gpt55_low_3rep_20260613/replicate_01/runs/gpt-5.5/stage3/chain_15_e10_python_simplehttpserver_network_chain_stage3_run.json,,2026-06-14T05:01:17.107915+00:00,data/current_experiment/gold/cbc_non_alert_behavior_chain_gold_2026-06-11/all_chain_steps.jsonl,,True,True,True,third-review adjudication after A/B conflict,0,3,,data/current_experiment/scores/component_rubric_20260614/reviewer_outputs/reviewer_c_component_conflicts_20260614T044337Z_62.jsonl,raw_text契約違反。python.exeのpython  -m SimpleHTTPServerと非alert netconn証拠は回収したが、alert行や近傍別イベントも候補化。,20260613T141612Z_chain_15_e10_python_simplehttpserver_network_chain_stage3_gpt-5.5_official,17069,4195,0,low,docs\current_experiment\handoff_20260614_component_rubric_experiment\01_experiment_raw_outputs\gpt55_r1\replicate_01\gpt-5.5\stage3\chain_15_e10_python_simplehttpserver_network_chain_stage3_run.json,0.211195,2026-06-13T14:20:45.835464+00:00,0.0,0.211195,local_price_estimate_cost_log_zero,273.835464
gpt-5.5 low raw,stage3,chain_16_e11_python_simplehttpserver_network_chain_stage3,chain_16_e11_python_simplehttpserver_network_chain,python_simplehttpserver_network_chain,explicit_execution_chain,,,6,6,2,2,1,1,8,16,8,1.0,1.0,1.0,0.5,,gpt-5.5_low_raw_replicate01_component,,network_service_behavior,component_rubric_subject_action_object_evidence,replicate_01,raw_text_contract_failed,docs/current_experiment/results_2026-06-09/formal_23_chain_gpt55_low_3rep_20260613/replicate_01/runs/gpt-5.5/stage3/chain_16_e11_python_simplehttpserver_network_chain_stage3_run.json,,2026-06-14T05:01:17.107915+00:00,data/current_experiment/gold/cbc_non_alert_behavior_chain_gold_2026-06-11/all_chain_steps.jsonl,,True,True,True,third-review adjudication after A/B conflict,0,6,,data/current_experiment/scores/component_rubric_20260614/reviewer_outputs/reviewer_c_component_conflicts_20260614T044337Z_62.jsonl,raw_text契約違反。python.exeのpython  -m SimpleHTTPServerと非alert netconn証拠は回収したが、alert行や近傍別イベントも候補化。,20260613T142047Z_chain_16_e11_python_simplehttpserver_network_chain_stage3_gpt-5.5_official,23242,9600,0,low,docs\current_experiment\handoff_20260614_component_rubric_experiment\01_experiment_raw_outputs\gpt55_r1\replicate_01\gpt-5.5\stage3\chain_16_e11_python_simplehttpserver_network_chain_stage3_run.json,0.40420999999999996,2026-06-13T14:29:23.580835+00:00,0.0,0.40420999999999996,local_price_estimate_cost_log_zero,516.580835
gpt-5.5 low raw,stage3,chain_18_e13_dns_packet_capture_batch_chain_stage3,chain_18_e13_dns_packet_capture_batch_chain,dns_packet_capture_batch_chain,multi_step_tool_chain,,,6,6,2,2,1,1,8,12,4,1.0,1.0,1.0,0.6666666666666666,,gpt-5.5_low_raw_replicate01_component,,collection_or_tool_invocation,component_rubric_subject_action_object_evidence,replicate_01,raw_text_contract_failed,docs/current_experiment/results_2026-06-09/formal_23_chain_gpt55_low_3rep_20260613/replicate_01/runs/gpt-5.5/stage3/chain_18_e13_dns_packet_capture_batch_chain_stage3_run.json,,2026-06-14T05:01:17.107915+00:00,data/current_experiment/gold/cbc_non_alert_behavior_chain_gold_2026-06-11/all_chain_steps.jsonl,,True,True,True,third-review adjudication after A/B conflict,0,4,,data/current_experiment/scores/component_rubric_20260614/reviewer_outputs/reviewer_c_component_conflicts_20260614T044337Z_62.jsonl,raw_text契約違反。explorer.exe→cmd.exe→start_dns_logs.bat/tsharkの非alert証拠を概ね回収したが、dumpcapやalert/近傍候補も余分に列挙。,20260613T142925Z_chain_18_e13_dns_packet_capture_batch_chain_stage3_gpt-5.5_official,22198,5879,0,low,docs\current_experiment\handoff_20260614_component_rubric_experiment\01_experiment_raw_outputs\gpt55_r1\replicate_01\gpt-5.5\stage3\chain_18_e13_dns_packet_capture_batch_chain_stage3_run.json,0.28736,2026-06-13T14:35:33.154814+00:00,0.0,0.28736,local_price_estimate_cost_log_zero,368.154814
gpt-5.5 low raw,stage3,chain_19_e13_python_simplehttpserver_network_chain_stage3,chain_19_e13_python_simplehttpserver_network_chain,python_simplehttpserver_network_chain,explicit_execution_chain,,,6,6,2,2,1,1,8,11,3,1.0,1.0,1.0,0.7272727272727273,,gpt-5.5_low_raw_replicate01_component,,network_service_behavior,component_rubric_subject_action_object_evidence,replicate_01,raw_text_contract_failed,docs/current_experiment/results_2026-06-09/formal_23_chain_gpt55_low_3rep_20260613/replicate_01/runs/gpt-5.5/stage3/chain_19_e13_python_simplehttpserver_network_chain_stage3_run.json,,2026-06-14T05:01:17.107915+00:00,data/current_experiment/gold/cbc_non_alert_behavior_chain_gold_2026-06-11/all_chain_steps.jsonl,,True,True,True,third-review adjudication after A/B conflict,0,4,,data/current_experiment/scores/component_rubric_20260614/reviewer_outputs/reviewer_c_component_conflicts_20260614T044337Z_62.jsonl,raw_text契約違反。python.exeのpython  -m SimpleHTTPServerと非alert netconn証拠は回収したが、alert行や近傍別イベントも候補化。,20260613T143534Z_chain_19_e13_python_simplehttpserver_network_chain_stage3_gpt-5.5_official,18565,8661,0,low,docs\current_experiment\handoff_20260614_component_rubric_experiment\01_experiment_raw_outputs\gpt55_r1\replicate_01\gpt-5.5\stage3\chain_19_e13_python_simplehttpserver_network_chain_stage3_run.json,0.352655,2026-06-13T15:03:01.225487+00:00,0.0,0.352655,local_price_estimate_cost_log_zero,1647.225487
