model,stage,instance_id,chain_id,chain_type,scenario_group,scenario_group_ja,excluded_non_alert_gold,action_step_recall_hits,action_step_recall_total,critical_evidence_recall_hits,critical_evidence_recall_total,behavior_sequence_order_hits,behavior_sequence_order_total,candidate_claim_precision_hits,candidate_claim_precision_total,overclaim_slot_count,action_step_recall,critical_evidence_recall,behavior_sequence_order,candidate_claim_precision,source_path,dataset_label,source_set,framework_group,evaluation_unit,replicate,contract,run_json,source_score_path,reviewed_at_utc,gold_file,format_failure_note,review1_pass,review2_pass,two_review_adoptable,adjudication_note,candidate_step_count,normalized_candidate_step_count,reviewer_a_source,reviewer_b_source,review_summary
gpt-5.4-mini,stage1,chain_01_e01_dns_packet_capture_batch_chain_stage1,chain_01_e01_dns_packet_capture_batch_chain,dns_packet_capture_batch_chain,,,,9,9,0,3,2,2,5,9,4,1.0,0.0,1.0,0.5555555555555556,,gpt-5.4-mini_3run_filtered23_component,formal_23_chain_2rep_20260612,collection_or_tool_invocation,component_rubric_subject_action_object_evidence,replicate_02,formal_json_code_steps,docs/current_experiment/results_2026-06-09/formal_23_chain_experiment_2rep_20260612/replicate_02/runs/gpt-5.4-mini/stage1/chain_01_e01_dns_packet_capture_batch_chain_stage1_run.json,,2026-06-14T04:12:32.036045+00:00,data/current_experiment/gold/cbc_non_alert_behavior_chain_gold_2026-06-11/all_chain_steps.jsonl,,True,True,True,two independent reviews matched,3,3,data/current_experiment/scores/component_rubric_20260614/reviewer_outputs/reviewer_a_component_batch_20260614T040357Z_80.jsonl,data/current_experiment/scores/component_rubric_20260614/reviewer_outputs/reviewer_b_component_batch_20260614T040357Z_80.jsonl,"action 9/9, evidence 0/3, order 2/2。precision 5/9。"
gpt-5.4-mini,stage1,chain_02_e01_python_simplehttpserver_network_chain_stage1,chain_02_e01_python_simplehttpserver_network_chain,python_simplehttpserver_network_chain,,,,6,6,1,2,0,1,3,21,18,1.0,0.5,0.0,0.14285714285714285,,gpt-5.4-mini_3run_filtered23_component,formal_23_chain_2rep_20260612,network_service_behavior,component_rubric_subject_action_object_evidence,replicate_02,formal_json_code_steps,docs/current_experiment/results_2026-06-09/formal_23_chain_experiment_2rep_20260612/replicate_02/runs/gpt-5.4-mini/stage1/chain_02_e01_python_simplehttpserver_network_chain_stage1_run.json,,2026-06-14T04:22:04.345134+00:00,data/current_experiment/gold/cbc_non_alert_behavior_chain_gold_2026-06-11/all_chain_steps.jsonl,,True,True,True,third-review adjudication after A/B conflict,7,7,,data/current_experiment/scores/component_rubric_20260614/reviewer_outputs/reviewer_c_component_conflicts_20260614T040357Z_48.jsonl,????????network server?alert????alert?????????????????
gpt-5.4-mini,stage1,chain_04_e03_dns_packet_capture_batch_chain_stage1,chain_04_e03_dns_packet_capture_batch_chain,dns_packet_capture_batch_chain,,,,6,6,0,2,1,1,3,6,3,1.0,0.0,1.0,0.5,,gpt-5.4-mini_3run_filtered23_component,formal_23_chain_2rep_20260612,collection_or_tool_invocation,component_rubric_subject_action_object_evidence,replicate_02,formal_json_code_steps,docs/current_experiment/results_2026-06-09/formal_23_chain_experiment_2rep_20260612/replicate_02/runs/gpt-5.4-mini/stage1/chain_04_e03_dns_packet_capture_batch_chain_stage1_run.json,,2026-06-14T04:12:32.036045+00:00,data/current_experiment/gold/cbc_non_alert_behavior_chain_gold_2026-06-11/all_chain_steps.jsonl,,True,True,True,two independent reviews matched,2,2,data/current_experiment/scores/component_rubric_20260614/reviewer_outputs/reviewer_a_component_batch_20260614T040357Z_80.jsonl,data/current_experiment/scores/component_rubric_20260614/reviewer_outputs/reviewer_b_component_batch_20260614T040357Z_80.jsonl,"action 6/6, evidence 0/2, order 1/1。precision 3/6。"
gpt-5.4-mini,stage1,chain_05_e03_python_simplehttpserver_network_chain_stage1,chain_05_e03_python_simplehttpserver_network_chain,python_simplehttpserver_network_chain,,,,6,6,2,2,1,1,6,6,0,1.0,1.0,1.0,1.0,,gpt-5.4-mini_3run_filtered23_component,formal_23_chain_2rep_20260612,network_service_behavior,component_rubric_subject_action_object_evidence,replicate_02,formal_json_code_steps,docs/current_experiment/results_2026-06-09/formal_23_chain_experiment_2rep_20260612/replicate_02/runs/gpt-5.4-mini/stage1/chain_05_e03_python_simplehttpserver_network_chain_stage1_run.json,,2026-06-14T04:12:32.036045+00:00,data/current_experiment/gold/cbc_non_alert_behavior_chain_gold_2026-06-11/all_chain_steps.jsonl,,True,True,True,two independent reviews matched,2,2,data/current_experiment/scores/component_rubric_20260614/reviewer_outputs/reviewer_a_component_batch_20260614T040357Z_80.jsonl,data/current_experiment/scores/component_rubric_20260614/reviewer_outputs/reviewer_b_component_batch_20260614T040357Z_80.jsonl,"action 6/6, evidence 2/2, order 1/1。precision 6/6。"
gpt-5.4-mini,stage1,chain_06_e04_python_simplehttpserver_network_chain_stage1,chain_06_e04_python_simplehttpserver_network_chain,python_simplehttpserver_network_chain,,,,6,6,2,2,1,1,6,9,3,1.0,1.0,1.0,0.6666666666666666,,gpt-5.4-mini_3run_filtered23_component,formal_23_chain_2rep_20260612,network_service_behavior,component_rubric_subject_action_object_evidence,replicate_02,formal_json_code_steps,docs/current_experiment/results_2026-06-09/formal_23_chain_experiment_2rep_20260612/replicate_02/runs/gpt-5.4-mini/stage1/chain_06_e04_python_simplehttpserver_network_chain_stage1_run.json,,2026-06-14T04:22:04.345134+00:00,data/current_experiment/gold/cbc_non_alert_behavior_chain_gold_2026-06-11/all_chain_steps.jsonl,,True,True,True,third-review adjudication after A/B conflict,3,3,,data/current_experiment/scores/component_rubric_20260614/reviewer_outputs/reviewer_c_component_conflicts_20260614T040357Z_48.jsonl,???58199??????alert??step?gold??
gpt-5.4-mini,stage1,chain_07_e05_sublime_python_script_execution_chain_stage1,chain_07_e05_sublime_python_script_execution_chain,sublime_python_script_execution_chain,,,,27,30,9,10,2,9,9,12,3,0.9,0.9,0.2222222222222222,0.75,,gpt-5.4-mini_3run_filtered23_component,formal_23_chain_2rep_20260612,script_execution_chain,component_rubric_subject_action_object_evidence,replicate_02,formal_json_code_steps,docs/current_experiment/results_2026-06-09/formal_23_chain_experiment_2rep_20260612/replicate_02/runs/gpt-5.4-mini/stage1/chain_07_e05_sublime_python_script_execution_chain_stage1_run.json,,2026-06-14T04:22:04.345134+00:00,data/current_experiment/gold/cbc_non_alert_behavior_chain_gold_2026-06-11/all_chain_steps.jsonl,,True,True,True,third-review adjudication after A/B conflict,4,4,,data/current_experiment/scores/component_rubric_20260614/reviewer_outputs/reviewer_c_component_conflicts_20260614T040357Z_48.jsonl,plugin_host/cmd/python?helloworld?helloworld2????????sublime_text????????object????
gpt-5.4-mini,stage1,chain_09_e07_cmdexe_other_chain_stage1,chain_09_e07_cmdexe_other_chain,cmdexe_other_chain,,,,2,6,0,2,0,1,2,9,7,0.3333333333333333,0.0,0.0,0.2222222222222222,,gpt-5.4-mini_3run_filtered23_component,formal_23_chain_2rep_20260612,command_shell_execution,component_rubric_subject_action_object_evidence,replicate_02,formal_json_code_steps,docs/current_experiment/results_2026-06-09/formal_23_chain_experiment_2rep_20260612/replicate_02/runs/gpt-5.4-mini/stage1/chain_09_e07_cmdexe_other_chain_stage1_run.json,,2026-06-14T04:22:04.345134+00:00,data/current_experiment/gold/cbc_non_alert_behavior_chain_gold_2026-06-11/all_chain_steps.jsonl,,True,True,True,third-review adjudication after A/B conflict,3,3,,data/current_experiment/scores/component_rubric_20260614/reviewer_outputs/reviewer_c_component_conflicts_20260614T040357Z_48.jsonl,nvidia-smi?????DNS/tshark/dumpcap????cmd??????????????
gpt-5.4-mini,stage1,chain_10_e07_discord_run_key_registry_chain_stage1,chain_10_e07_discord_run_key_registry_chain,discord_run_key_registry_chain,,,,6,9,0,3,1,2,9,12,3,0.6666666666666666,0.0,0.5,0.75,,gpt-5.4-mini_3run_filtered23_component,formal_23_chain_2rep_20260612,persistence_registry_run_key,component_rubric_subject_action_object_evidence,replicate_02,formal_json_code_steps,docs/current_experiment/results_2026-06-09/formal_23_chain_experiment_2rep_20260612/replicate_02/runs/gpt-5.4-mini/stage1/chain_10_e07_discord_run_key_registry_chain_stage1_run.json,,2026-06-14T04:43:15.697750+00:00,data/current_experiment/gold/cbc_non_alert_behavior_chain_gold_2026-06-11/all_chain_steps.jsonl,,True,True,True,third-review adjudication after A/B conflict,3,3,,data/current_experiment/scores/component_rubric_20260614/reviewer_outputs/reviewer_c_component_conflicts_20260614T042237Z_63.jsonl,"code_stepsを採点。chain_10_e07_discord_run_key_registry_chain: action 6/9, evidence 0/3, order 1/2, overclaim 3。"
gpt-5.4-mini,stage1,chain_11_e07_sublime_python_script_execution_chain_stage1,chain_11_e07_sublime_python_script_execution_chain,sublime_python_script_execution_chain,,,,14,18,0,6,3,5,12,16,4,0.7777777777777778,0.0,0.6,0.75,,gpt-5.4-mini_3run_filtered23_component,formal_23_chain_2rep_20260612,script_execution_chain,component_rubric_subject_action_object_evidence,replicate_02,formal_json_code_steps,docs/current_experiment/results_2026-06-09/formal_23_chain_experiment_2rep_20260612/replicate_02/runs/gpt-5.4-mini/stage1/chain_11_e07_sublime_python_script_execution_chain_stage1_run.json,,2026-06-14T04:43:15.698755+00:00,data/current_experiment/gold/cbc_non_alert_behavior_chain_gold_2026-06-11/all_chain_steps.jsonl,,True,True,True,third-review adjudication after A/B conflict,4,4,,data/current_experiment/scores/component_rubric_20260614/reviewer_outputs/reviewer_c_component_conflicts_20260614T042237Z_63.jsonl,"code_stepsを採点。chain_11_e07_sublime_python_script_execution_chain: action 14/18, evidence 0/6, order 3/5, overclaim 4。"
gpt-5.4-mini,stage1,chain_12_e08_python_simplehttpserver_network_chain_stage1,chain_12_e08_python_simplehttpserver_network_chain,python_simplehttpserver_network_chain,,,,6,6,2,2,1,1,10,16,6,1.0,1.0,1.0,0.625,,gpt-5.4-mini_3run_filtered23_component,formal_23_chain_2rep_20260612,network_service_behavior,component_rubric_subject_action_object_evidence,replicate_02,formal_json_code_steps,docs/current_experiment/results_2026-06-09/formal_23_chain_experiment_2rep_20260612/replicate_02/runs/gpt-5.4-mini/stage1/chain_12_e08_python_simplehttpserver_network_chain_stage1_run.json,,2026-06-14T04:43:15.698755+00:00,data/current_experiment/gold/cbc_non_alert_behavior_chain_gold_2026-06-11/all_chain_steps.jsonl,,True,True,True,third-review adjudication after A/B conflict,4,4,,data/current_experiment/scores/component_rubric_20260614/reviewer_outputs/reviewer_c_component_conflicts_20260614T042237Z_63.jsonl,"code_stepsを採点。chain_12_e08_python_simplehttpserver_network_chain: action 6/6, evidence 2/2, order 1/1, overclaim 6。"
gpt-5.4-mini,stage1,chain_13_e09_dns_packet_capture_batch_chain_stage1,chain_13_e09_dns_packet_capture_batch_chain,dns_packet_capture_batch_chain,,,,8,15,0,5,0,4,3,4,1,0.5333333333333333,0.0,0.0,0.75,,gpt-5.4-mini_3run_filtered23_component,formal_23_chain_2rep_20260612,collection_or_tool_invocation,component_rubric_subject_action_object_evidence,replicate_02,formal_json_code_steps,docs/current_experiment/results_2026-06-09/formal_23_chain_experiment_2rep_20260612/replicate_02/runs/gpt-5.4-mini/stage1/chain_13_e09_dns_packet_capture_batch_chain_stage1_run.json,,2026-06-14T04:43:15.698755+00:00,data/current_experiment/gold/cbc_non_alert_behavior_chain_gold_2026-06-11/all_chain_steps.jsonl,,True,True,True,third-review adjudication after A/B conflict,1,1,,data/current_experiment/scores/component_rubric_20260614/reviewer_outputs/reviewer_c_component_conflicts_20260614T042237Z_63.jsonl,"code_stepsを採点。chain_13_e09_dns_packet_capture_batch_chain: action 8/15, evidence 0/5, order 0/4, overclaim 1。"
gpt-5.4-mini,stage1,chain_14_e09_python_simplehttpserver_network_chain_stage1,chain_14_e09_python_simplehttpserver_network_chain,python_simplehttpserver_network_chain,,,,6,6,2,2,1,1,9,12,3,1.0,1.0,1.0,0.75,,gpt-5.4-mini_3run_filtered23_component,formal_23_chain_2rep_20260612,network_service_behavior,component_rubric_subject_action_object_evidence,replicate_02,formal_json_code_steps,docs/current_experiment/results_2026-06-09/formal_23_chain_experiment_2rep_20260612/replicate_02/runs/gpt-5.4-mini/stage1/chain_14_e09_python_simplehttpserver_network_chain_stage1_run.json,,2026-06-14T04:43:15.698755+00:00,data/current_experiment/gold/cbc_non_alert_behavior_chain_gold_2026-06-11/all_chain_steps.jsonl,,True,True,True,third-review adjudication after A/B conflict,3,3,,data/current_experiment/scores/component_rubric_20260614/reviewer_outputs/reviewer_c_component_conflicts_20260614T042237Z_63.jsonl,"code_stepsを採点。chain_14_e09_python_simplehttpserver_network_chain: action 6/6, evidence 2/2, order 1/1, overclaim 3。"
gpt-5.4-mini,stage1,chain_15_e10_python_simplehttpserver_network_chain_stage1,chain_15_e10_python_simplehttpserver_network_chain,python_simplehttpserver_network_chain,,,,0,6,0,2,0,1,0,0,0,0.0,0.0,0.0,,,gpt-5.4-mini_3run_filtered23_component,formal_23_chain_2rep_20260612,network_service_behavior,component_rubric_subject_action_object_evidence,replicate_02,formal_json_code_steps,docs/current_experiment/results_2026-06-09/formal_23_chain_experiment_2rep_20260612/replicate_02/runs/gpt-5.4-mini/stage1/chain_15_e10_python_simplehttpserver_network_chain_stage1_run.json,,2026-06-14T04:32:14.057589+00:00,data/current_experiment/gold/cbc_non_alert_behavior_chain_gold_2026-06-11/all_chain_steps.jsonl,,True,True,True,two independent reviews matched,0,0,data/current_experiment/scores/component_rubric_20260614/reviewer_outputs/reviewer_a_component_batch_20260614T042237Z_80.jsonl,data/current_experiment/scores/component_rubric_20260614/reviewer_outputs/reviewer_b_component_batch_20260614T042237Z_80.jsonl,"action 0/6, evidence 0/2, order 0/1, precision 0/0, overclaim 0."
gpt-5.4-mini,stage1,chain_16_e11_python_simplehttpserver_network_chain_stage1,chain_16_e11_python_simplehttpserver_network_chain,python_simplehttpserver_network_chain,,,,6,6,2,2,1,1,5,8,3,1.0,1.0,1.0,0.625,,gpt-5.4-mini_3run_filtered23_component,formal_23_chain_2rep_20260612,network_service_behavior,component_rubric_subject_action_object_evidence,replicate_02,formal_json_code_steps,docs/current_experiment/results_2026-06-09/formal_23_chain_experiment_2rep_20260612/replicate_02/runs/gpt-5.4-mini/stage1/chain_16_e11_python_simplehttpserver_network_chain_stage1_run.json,,2026-06-14T04:43:15.698755+00:00,data/current_experiment/gold/cbc_non_alert_behavior_chain_gold_2026-06-11/all_chain_steps.jsonl,,True,True,True,third-review adjudication after A/B conflict,2,2,,data/current_experiment/scores/component_rubric_20260614/reviewer_outputs/reviewer_c_component_conflicts_20260614T042237Z_63.jsonl,"code_stepsを採点。chain_16_e11_python_simplehttpserver_network_chain: action 6/6, evidence 2/2, order 1/1, overclaim 3。"
gpt-5.4-mini,stage1,chain_17_e12_python_simplehttpserver_network_chain_stage1,chain_17_e12_python_simplehttpserver_network_chain,python_simplehttpserver_network_chain,,,,6,6,2,2,1,1,5,8,3,1.0,1.0,1.0,0.625,,gpt-5.4-mini_3run_filtered23_component,formal_23_chain_2rep_20260612,network_service_behavior,component_rubric_subject_action_object_evidence,replicate_02,formal_json_code_steps,docs/current_experiment/results_2026-06-09/formal_23_chain_experiment_2rep_20260612/replicate_02/runs/gpt-5.4-mini/stage1/chain_17_e12_python_simplehttpserver_network_chain_stage1_run.json,,2026-06-14T04:43:15.698755+00:00,data/current_experiment/gold/cbc_non_alert_behavior_chain_gold_2026-06-11/all_chain_steps.jsonl,,True,True,True,third-review adjudication after A/B conflict,2,2,,data/current_experiment/scores/component_rubric_20260614/reviewer_outputs/reviewer_c_component_conflicts_20260614T042237Z_63.jsonl,"code_stepsを採点。chain_17_e12_python_simplehttpserver_network_chain: action 6/6, evidence 2/2, order 1/1, overclaim 3。"
gpt-5.4-mini,stage1,chain_18_e13_dns_packet_capture_batch_chain_stage1,chain_18_e13_dns_packet_capture_batch_chain,dns_packet_capture_batch_chain,,,,5,6,0,2,1,1,3,4,1,0.8333333333333334,0.0,1.0,0.75,,gpt-5.4-mini_3run_filtered23_component,formal_23_chain_2rep_20260612,collection_or_tool_invocation,component_rubric_subject_action_object_evidence,replicate_02,formal_json_code_steps,docs/current_experiment/results_2026-06-09/formal_23_chain_experiment_2rep_20260612/replicate_02/runs/gpt-5.4-mini/stage1/chain_18_e13_dns_packet_capture_batch_chain_stage1_run.json,,2026-06-14T04:43:15.698755+00:00,data/current_experiment/gold/cbc_non_alert_behavior_chain_gold_2026-06-11/all_chain_steps.jsonl,,True,True,True,third-review adjudication after A/B conflict,1,1,,data/current_experiment/scores/component_rubric_20260614/reviewer_outputs/reviewer_c_component_conflicts_20260614T042237Z_63.jsonl,"code_stepsを採点。chain_18_e13_dns_packet_capture_batch_chain: action 5/6, evidence 0/2, order 1/1, overclaim 1。"
gpt-5.4-mini,stage1,chain_19_e13_python_simplehttpserver_network_chain_stage1,chain_19_e13_python_simplehttpserver_network_chain,python_simplehttpserver_network_chain,,,,6,6,2,2,1,1,9,12,3,1.0,1.0,1.0,0.75,,gpt-5.4-mini_3run_filtered23_component,formal_23_chain_2rep_20260612,network_service_behavior,component_rubric_subject_action_object_evidence,replicate_02,formal_json_code_steps,docs/current_experiment/results_2026-06-09/formal_23_chain_experiment_2rep_20260612/replicate_02/runs/gpt-5.4-mini/stage1/chain_19_e13_python_simplehttpserver_network_chain_stage1_run.json,,2026-06-14T04:43:15.698755+00:00,data/current_experiment/gold/cbc_non_alert_behavior_chain_gold_2026-06-11/all_chain_steps.jsonl,,True,True,True,third-review adjudication after A/B conflict,3,3,,data/current_experiment/scores/component_rubric_20260614/reviewer_outputs/reviewer_c_component_conflicts_20260614T042237Z_63.jsonl,"code_stepsを採点。chain_19_e13_python_simplehttpserver_network_chain: action 6/6, evidence 2/2, order 1/1, overclaim 3。"
gpt-5.4-mini,stage1,chain_21_e15_python_simplehttpserver_network_chain_stage1,chain_21_e15_python_simplehttpserver_network_chain,python_simplehttpserver_network_chain,,,,0,6,0,2,0,1,0,0,0,0.0,0.0,0.0,,,gpt-5.4-mini_3run_filtered23_component,formal_23_chain_2rep_20260612,network_service_behavior,component_rubric_subject_action_object_evidence,replicate_02,formal_json_code_steps,docs/current_experiment/results_2026-06-09/formal_23_chain_experiment_2rep_20260612/replicate_02/runs/gpt-5.4-mini/stage1/chain_21_e15_python_simplehttpserver_network_chain_stage1_run.json,,2026-06-14T04:32:14.057589+00:00,data/current_experiment/gold/cbc_non_alert_behavior_chain_gold_2026-06-11/all_chain_steps.jsonl,,True,True,True,two independent reviews matched,0,0,data/current_experiment/scores/component_rubric_20260614/reviewer_outputs/reviewer_a_component_batch_20260614T042237Z_80.jsonl,data/current_experiment/scores/component_rubric_20260614/reviewer_outputs/reviewer_b_component_batch_20260614T042237Z_80.jsonl,"action 0/6, evidence 0/2, order 0/1, precision 0/0, overclaim 0."
